,Tanggal Tweet,Tweet Text,Jumlah Retweet,Jumlah Likes,Username,Language,Clean_text,Clean_text_length,sentiment,sentiment_analyser,compound_score,compound_score_sentiment
56,2022-05-25 19:13:58+00:00,"It's going to be a protest vote against the @OfficialPDPNig in the South of Nigeria! Its a religious duty we must all do. 
#ripPDP #PDPisdead",1,2,nude_scientist,en,go protest vote against south nigeria religi duti must #rippdp #pdpisdead,73,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.25}",-0.25,Negative
57,2022-05-25 19:08:46+00:00,you guys remember when that scientist guy set himself on fire in protest because the world's climate is literally going to kill us all,0,0,DuskCloud4,en,guy rememb when that scientist himself fire protest becaus world climat liter go kill,85,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.453, 'neu': 0.547, 'pos': 0.0, 'compound': -0.8442}",-0.8442,Negative
58,2022-05-25 18:58:10+00:00,"„… we desperately need to change the goal of the system to the flourishing of everyone and all life on the planet.“ Great and inspiring interview with @ClimateHuman about making the right decisions. @guardian #ClimateEmergency #ClimateActionNow 

https://t.co/kK1jKonfMl",2,10,DirkHolzinger,en,desper need chang goal system flourish everyon life planet great inspir interview with about make right decis #climateemerg #climateactionnow http jkonfml,154,"Sentiment(polarity=0.5428571428571429, subjectivity=0.6428571428571428)","{'neg': 0.0, 'neu': 0.83, 'pos': 0.17, 'compound': 0.6249}",0.6249,Positive
59,2022-05-25 18:00:01+00:00,"“The fossil fuel industry has deeply penetrated politics and even the COP process itself. It will do everything it can to throw a monkey wrench in the works and to delay action. It’s up to the leaders of the world to stand up to that” -@ClimateHuman
https://t.co/lYqhbjKgMV",6,11,LobbyForClimate,en,fossil fuel industri deepli penetr polit even process itself will everyth throw monkey wrench work delay action leader world stand that http lyqhbjkgmv,151,"Sentiment(polarity=0.025, subjectivity=0.05)","{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.3182}",-0.3182,Negative
60,2022-05-25 16:07:44+00:00,https://t.co/yR038k7kJp,0,2,meletave,und,http,4,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
61,2022-05-25 14:40:26+00:00,"Like a Siberian peat fire this man is CONSTANTLY  on fire ..but in a good way , trying to save lives.  
Interview here --NEW &gt;https://t.co/kPIFE6o4yo
#FossilFuels #JustStopOil #ScientistRebellion https://t.co/A4iAmZcoct",4,14,CodeRedEarth,en,like siberian peat fire thi constantli fire good tri save live interview here http kpife #fossilfuel #juststopoil #scientistrebellion http iamzcoct,147,"Sentiment(polarity=0.41818181818181815, subjectivity=0.55)","{'neg': 0.169, 'neu': 0.528, 'pos': 0.303, 'compound': 0.5859}",0.5859,Positive
62,2022-05-25 14:01:51+00:00,"... system to the flourishing of everyone and all life on the planet.""

https://t.co/Ik8lkakwVD",4,12,InfiniteeChaos,en,system flourish everyon life planet http lkakwvd,48,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
63,2022-05-25 12:10:11+00:00,"“The #fossilfuel industry has deeply penetrated politics and even the COP process itself. It will do everything it can to throw a monkey wrench in the works and to delay action. It’s up to the leaders of the world to stand up to that” - @ClimateHuman
https://t.co/Ed8GXbAvy2",0,0,climatefixes,en,#fossilfuel industri deepli penetr polit even process itself will everyth throw monkey wrench work delay action leader world stand that http gxbavi,147,"Sentiment(polarity=0.025, subjectivity=0.05)","{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.3182}",-0.3182,Negative
64,2022-05-25 11:58:00+00:00,"There is a Japanese word (Do the likeliest, and God will do the best)
Adult society does not even understand the crisis situation
The madman is moving the world
#Climate  
#Climatejustice　
#Climatechange
#ClimateCrisis #気候危機 
#biodiversity 

https://t.co/bgDDy8kBj9",1,0,EarthKikashi,en,there japanes word likeliest will best adult societi doe even understand crisi situat madman move world #climat #climatejustic #climatechang #climatecrisi #biodivers http bgddi,176,"Sentiment(polarity=0.55, subjectivity=0.3)","{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.6369}",0.6369,Positive
65,2022-05-25 11:31:07+00:00,"Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’  https://t.co/9BnsOfvqKq",0,0,katemacintosh5,en,peter kalmu speci autopilot make right decis http bnsofvqkq,59,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
66,2022-05-25 11:29:16+00:00,"""World leaders and people not understanding that we’re in an emergency."" Peter Kalmus https://t.co/1dH3Wkh4B4 @ClimateHuman",31,63,lpc34479216,en,world leader peopl understand that emerg peter kalmu http,57,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
67,2022-05-25 10:11:24+00:00,"Do you think more scientists shld be talking directly to the public abt how they feel?
Oh, absolutely. Becse we’re not just brains in a vat, we’re humans. The reason oceanologists, ecologists + climate scientists are studying these living systems is.."" 1/2 https://t.co/NhCeukFlyU",1,4,amongstwits,en,think more scientist shld talk directli public they feel absolut becs just brain human reason oceanologist ecologist climat scientist studi these live system http nhceukflyu,173,"Sentiment(polarity=0.1590909090909091, subjectivity=0.29166666666666663)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
68,2022-05-25 09:58:26+00:00,"Powerful interview about #ClimateAction from @ClimateHuman 

Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’  https://t.co/CNORupphXR",0,0,liptovszky,en,power interview about #climateact from peter kalmu speci autopilot make right decis http cnorupphxr,99,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
69,2022-05-25 09:06:57+00:00,"""As a species, we’re on autopilot, not making the right decisions"" https://t.co/apLd79ymIe",0,2,mescriva,en,speci autopilot make right decis http apld ymie,47,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
70,2022-05-25 05:10:33+00:00,"“The #fossilfuel industry has deeply penetrated politics and even the COP process itself. It will do everything it can to throw a monkey wrench in the works and to delay action. It’s up to the leaders of the world to stand up to that” - @ClimateHuman
https://t.co/W0PqNH1ThA",0,0,Advocateakg,en,#fossilfuel industri deepli penetr polit even process itself will everyth throw monkey wrench work delay action leader world stand that http pqnh,145,"Sentiment(polarity=0.025, subjectivity=0.05)","{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.3182}",-0.3182,Negative
71,2022-05-25 02:05:08+00:00,@PTI_Scientist We will protest in our cities,0,0,RukhsanaAKhan,en,will protest citi,17,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.5, 'neu': 0.5, 'pos': 0.0, 'compound': -0.25}",-0.25,Negative
72,2022-05-25 01:17:19+00:00,Hey @AlboMP this shit is real. Really really real. Real in a really bad way. https://t.co/7l3bQ9BlnQ,1,1,GretchenMedia,en,thi shit real realli realli real real realli http blnq,54,"Sentiment(polarity=0.10000000000000002, subjectivity=0.5166666666666667)","{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5574}",-0.5574,Negative
73,2022-05-24 23:49:23+00:00,"En esta entrevista, Peter Kalmus @ClimateHuman explica por qué nuestra inacción ante la crisis climática y confiar en las ""personas a cargo"" es tan peligroso: 

‘Como especie, estamos en piloto automático, sin tomar las decisiones correctas’  https://t.co/QkOyRCOt6b",0,0,quesoloAna,es,esta entrevista peter kalmu explica nuestra inacci ant crisi clim tica confiar persona cargo peligroso como especi estamo piloto autom tico tomar decision correcta http qkoyrcot,177,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
74,2022-05-24 20:08:00+00:00,"“Three-quarters of global heating is caused by burning fossil fuels. Everything else we talk about – planting trees, carbon captures, carbon offsets – is just rearranging deckchairs.” https://t.co/2crfYonKQr https://t.co/RTdoJ2KPAM",0,1,oliviasmith,en,three quarter global heat caus burn fossil fuel everyth els talk about plant tree carbon captur carbon offset just rearrang deckchair http crfyonkqr http rtdoj kpam,164,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
75,2022-05-24 18:54:58+00:00,"10 bands to get to know me: 

Bad Omens 
Dance Gavin Dance 
Thank You Scientist 
Architechts 
Protest the Hero 
The Fall of Troy 
Via Luna 
TTNG
Hail the Sun 
Polaris https://t.co/If7jHdL67h",0,9,Catracore_,en,band know omen danc gavin danc thank scientist architecht protest hero fall troy luna ttng hail polari http jhdl,112,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.082, 'neu': 0.615, 'pos': 0.303, 'compound': 0.6597}",0.6597,Positive
76,2022-05-24 16:54:47+00:00,@PTI_Scientist @PTIofficial @PTIofficial What’s the plan to overcome this hurdle. Please come prepared a truck full of shovels and other needed items to remove hurdle. We’re tax payers and have the right to peaceful protest.,0,0,Zebt18,en,what plan overcom thi hurdl pleas come prepar truck full shovel other need item remov hurdl payer have right peac protest,121,"Sentiment(polarity=0.17023809523809522, subjectivity=0.48690476190476195)","{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.25}",-0.25,Negative
77,2022-05-24 16:31:07+00:00,https://t.co/kwG5y6xmTU,0,0,BeamMeUpScotee,und,http xmtu,9,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
78,2022-05-24 16:09:18+00:00,"""If we take down the biosphere, we lose everything, and we don’t have an economic system any more. That’s why we desperately need to change the goal of the system to the flourishing of everyone and all life on the planet.""

https://t.co/gZqkFzAlN5",1,2,smithzak,en,take down biospher lose everyth have econom system more that desper need chang goal system flourish everyon life planet http gzqkfzaln,134,"Sentiment(polarity=0.17222222222222222, subjectivity=0.3944444444444445)","{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.4019}",-0.4019,Negative
79,2022-05-24 16:03:49+00:00,"What leadership looks like. 

https://t.co/cvZt4UAhV7",0,0,StevenNeshyba,en,what leadership look like http cvzt uahv,40,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.3612,Positive
80,2022-05-24 15:48:57+00:00,"It really is diabolical, pure evil.

""It’s diabolical that these [fossil fuel] industrialists wish to take short-term profits at the expense of literally everything.""

https://t.co/gZqkFzAlN5",0,1,smithzak,en,realli diabol pure evil diabol that these fossil fuel industrialist wish take short term profit expens liter everyth http gzqkfzaln,131,"Sentiment(polarity=-0.2619047619047619, subjectivity=0.6)","{'neg': 0.163, 'neu': 0.63, 'pos': 0.207, 'compound': 0.0516}",0.0516,Positive
81,2022-05-24 12:44:39+00:00,https://t.co/J6gIA4UCMG,0,1,NUWorldKulture,und,http ucmg,9,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
82,2022-05-24 12:24:00+00:00,"Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’ 
The Nasa data scientist explains why inaction on the climate crisis pushed him to chain himself to an LA bank – and why trusting in the ‘people in charge’ is so dangerous
https://t.co/sj2Q9gkuta",1,2,SystemChange_,en,peter kalmu speci autopilot make right decis nasa data scientist explain inact climat crisi push chain himself bank trust peopl charg danger http gkuta,151,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)","{'neg': 0.118, 'neu': 0.767, 'pos': 0.115, 'compound': -0.0258}",-0.0258,Neutral
83,2022-05-24 11:46:28+00:00,https://t.co/nu63TpAPEs,1,1,Carolinekordec2,und,http tpape,10,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
84,2022-05-24 10:45:41+00:00,"Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’ | Climate crisis | The Guardian ⁦@ClimateHuman⁩ ⁦@ScientistRebel1⁩ ⁦⁦@AufstandLastGen⁩ ⁦1/3 https://t.co/LQS96NEuQH",0,0,stephanimal2,en,peter kalmu speci autopilot make right decis climat crisi guardian http neuqh,77,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
85,2022-05-24 10:23:36+00:00,https://t.co/LSVTpMELXJ,0,0,remirsh,und,http lsvtpmelxj,15,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
86,2022-05-24 09:19:31+00:00,"Read this interview with @ClimateHuman
 https://t.co/f2gNjDGRII",0,0,LABailey,en,read thi interview with http gnjdgrii,37,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
87,2022-05-24 09:04:45+00:00,"""People need to understand that all degrowth really is, is a switch in the goal of the economic system. We need to change the goal of the system from the accumulation of capital to the flourishing of all people,""

https://t.co/TX9wqidz9n",5,7,NeilSalter4,en,peopl need understand that degrowth realli switch goal econom system need chang goal system from accumul capit flourish peopl http wqidz,136,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
88,2022-05-24 08:49:46+00:00,"„If we take down the biosphere, we lose everything, and we don’t have an economic system any more.“ https://t.co/FJPT4jzLip",6,10,biopoetics,en,take down biospher lose everyth have econom system more http fjpt jzlip,71,"Sentiment(polarity=0.17222222222222222, subjectivity=0.3944444444444445)","{'neg': 0.197, 'neu': 0.803, 'pos': 0.0, 'compound': -0.4019}",-0.4019,Negative
89,2022-05-24 08:03:15+00:00,"Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’  https://t.co/IiQyVjTESa",0,0,susanhoffhoff,en,peter kalmu speci autopilot make right decis http iiqyvjtesa,60,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
90,2022-05-24 08:01:17+00:00,"Meet the signatories of the #ScholarsWarning letter to #GPDRR2022:

Peter Kalmus @ClimateHuman 

https://t.co/S45EZ9u3dU

VIDEO: https://t.co/hx7lWfyJBQ

#RiskToResilience https://t.co/c0jtUPwHrp https://t.co/Sr5yBbJj09",1,2,scholarswarning,en,meet signatori #scholarswarn letter #gpdrr peter kalmu http video http lwfyjbq #risktoresili http jtupwhrp http ybbjj,117,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
91,2022-05-24 06:26:00+00:00,"Degrowth is ""a switch in the goal of the economic system,"" says Nasa data scientist Peter Kalmus in @guardian.  

https://t.co/1mpm4LU9vc https://t.co/BBEz2sGO8t",45,124,timparrique,en,degrowth switch goal econom system say nasa data scientist peter kalmu http http bbez,85,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
92,2022-05-24 05:20:17+00:00,"""Three-quarters of global heating is caused by burning fossil fuels. Everything else we talk about – planting trees, carbon captures, carbon offsets – is just rearranging deckchairs.""
https://t.co/wNxpQdiFei",2,4,zaharaesque,en,three quarter global heat caus burn fossil fuel everyth els talk about plant tree carbon captur carbon offset just rearrang deckchair http wnxpqdifei,149,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
93,2022-05-24 03:19:18+00:00,"""One thing I desperately want before I die is to have a feeling that the future is going to be better.""

https://t.co/xYU36tzlEr",1,4,eduardo_journo,en,thing desper want befor have feel that futur go better http tzler,65,"Sentiment(polarity=0.5, subjectivity=0.5)","{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.4939}",0.4939,Positive
94,2022-05-24 02:10:02+00:00,“I’m here because scientists are not being listened to … we are going to lose everything and we are not joking.” - @ClimateHuman https://t.co/djIDPaeEDk,1,2,HealthyOceanCo,en,here becaus scientist be listen go lose everyth joke http djidpaeedk,68,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.194, 'neu': 0.647, 'pos': 0.158, 'compound': -0.128}",-0.128,Negative
95,2022-05-23 22:00:42+00:00,"Story: Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’  | Climate crisis | The Guardian https://t.co/RigmwbQQWP, see more https://t.co/pOW4S7gJTY",0,0,UliBeudgen,en,stori peter kalmu speci autopilot make right decis climat crisi guardian http rigmwbqqwp more http gjti,103,"Sentiment(polarity=0.39285714285714285, subjectivity=0.5178571428571428)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
96,2022-05-23 21:38:15+00:00,"“oceanologists, ecologists and climate scientists are studying these living systems because they deeply love them and care about them. Uniformly, they’re all seeing these massive declines and they’re seeing these systems dying in front of their eyes.” https://t.co/dUMRZuAyNB",0,1,PinterSina,en,oceanologist ecologist climat scientist studi these live system becaus they deepli love them care about them uniformli they see these massiv declin they see these system die front their eye http dumrzuaynb,205,"Sentiment(polarity=0.3181818181818182, subjectivity=0.55)","{'neg': 0.097, 'neu': 0.72, 'pos': 0.184, 'compound': 0.5423}",0.5423,Positive
97,2022-05-23 21:24:35+00:00,"""It’s so heartbreaking to have this sense that the future is getting worse, and that it’s going to be worse for your kids."" https://t.co/fwZUKa7OWV",0,0,JustinRhae,en,heartbreak have thi sens that futur get wors that go wors your kid http fwzuka,78,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.209, 'neu': 0.791, 'pos': 0.0, 'compound': -0.5719}",-0.5719,Negative
98,2022-05-23 21:22:45+00:00,"ככל שמשבר האקלים מחריף, יותר ויותר מדעני אקלים ומדענים אחרים לא מסתפקים במחקר ופונים גם להסברה ולאקטיביזם. הגרדיאן פרסמו ראיון נוגע ללב עם אחד הבולטים שבהם @ClimateHuman &gt;
https://t.co/NgmUI5UpdE",2,7,Ronnie_Caspi,iw,http ngmui upd,14,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
99,2022-05-23 21:20:15+00:00,"Happy Tuesday. 

https://t.co/gENy7Nphuz",0,1,sassycarrie,en,happi tuesday http geni nphuz,29,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
100,2022-05-23 20:57:12+00:00,"I met Mikhail Gelfand there and enjoyed a lot talking to him a few times over a coffee. He's one of the brave ones inside Russia who raised their voice against Putin's insanity.
https://t.co/tuGi2cl8bn",0,5,SvobodaLab,en,mikhail gelfand there enjoy talk time over coffe brave one insid russia rais their voic against putin insan http tugi,117,"Sentiment(polarity=0.6000000000000001, subjectivity=0.75)","{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.765}",0.765,Positive
101,2022-05-23 20:47:04+00:00,"Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’ | Climate crisis | The Guardian https://t.co/j9AFzrqEO6",0,0,Ellen_Timmer,en,peter kalmu speci autopilot make right decis climat crisi guardian http afzrqeo,79,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
102,2022-05-23 20:47:00+00:00,"""Whichever elected leader makes #climateaction their top priority and stops the degradation of Earth, they will be remembered by history as one of the most visionary leaders of all time."" @tuckerian asks @ClimateHuman: Why don’t you run for office Peter? 
https://t.co/hkfSb1X54g",1,3,katieholten,en,whichev elect leader make #climateact their prioriti stop degrad earth they will rememb histori most visionari leader time ask offic peter http hkfsb,149,"Sentiment(polarity=0.65, subjectivity=0.7)","{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.296}",-0.296,Negative
103,2022-05-23 20:37:47+00:00,https://t.co/74W9EvWLBn,0,1,afatahos,und,http evwlbn,11,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
104,2022-05-23 20:23:00+00:00,"Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’ 
https://t.co/VwipDuvmiW",0,2,Info_Activism,en,peter kalmu speci autopilot make right decis http vwipduvmiw,60,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
105,2022-05-23 19:51:31+00:00,"Listen @bcndp! 
No #LNG #CGL #fracking
It’s diabolical...to take short-term profits at the expense of literally everything.
The fossil fuel industry has deeply penetrated politics... It will do everything it can to throw a monkey wrench... to delay action. https://t.co/XMeddIrO2K",3,2,gil_valencia,en,listen #lng #cgl #frack diabol take short term profit expens liter everyth fossil fuel industri deepli penetr polit will everyth throw monkey wrench delay action http xmeddiro,175,"Sentiment(polarity=0.016666666666666666, subjectivity=0.13333333333333333)","{'neg': 0.076, 'neu': 0.828, 'pos': 0.096, 'compound': 0.1531}",0.1531,Positive
106,2022-05-23 19:17:02+00:00,"This is a MUST READ….  This planet has many challenges, many human/political failures, many wars and catastrophes coinciding. But there’s a greater threat to us all. 

Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’  https://t.co/Y5DIHdcar1",9,9,althecat,en,thi must read thi planet mani challeng mani human polit failur mani war catastroph coincid there greater threat peter kalmu speci autopilot make right decis http dihdcar,169,"Sentiment(polarity=0.2619047619047619, subjectivity=0.37857142857142856)","{'neg': 0.216, 'neu': 0.71, 'pos': 0.074, 'compound': -0.7003}",-0.7003,Negative
107,2022-05-23 17:58:13+00:00,.@ClimateHuman's climate crisis advocacy work needs to be the headline story across every major news org and @LeoDiCaprio needs to secure this coverage for him. #ClimateActionNow https://t.co/nVD2UULWpd,0,0,jRoseBeezy,en,climat crisi advocaci work need headlin stori across everi major news need secur thi coverag #climateactionnow http uulwpd,122,"Sentiment(polarity=0.0625, subjectivity=0.5)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
108,2022-05-23 17:39:24+00:00,"Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’ | Climate crisis | The Guardian https://t.co/PYA4TsUd8z",0,0,jifiou,en,peter kalmu speci autopilot make right decis climat crisi guardian http tsud,76,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
109,2022-05-23 17:21:52+00:00,https://t.co/XNPivlFJn0,0,0,PamAnde29517684,und,http xnpivlfjn,14,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
110,2022-05-23 17:14:22+00:00,"Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’ | Climate crisis | The Guardian https://t.co/s8YPKIALfb",3,3,HerbWiseman,en,peter kalmu speci autopilot make right decis climat crisi guardian http ypkialfb,80,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
111,2022-05-23 16:58:39+00:00,"Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’ | Climate crisis | The Guardian ⁦@cathmckenna⁩ are you really paying attention? ⁦@cafreeland⁩ you too? https://t.co/cJlQMGSWdu",0,0,DebAvetissia,en,peter kalmu speci autopilot make right decis climat crisi guardian realli pay attent http cjlqmgswdu,100,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)","{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.1027}",-0.1027,Negative
112,2022-05-23 16:58:25+00:00,"Do you understand why some younger people are deciding not to have children, because of the climate crisis?
""If I were in their place, I would also choose not to have children"". Entrevista recomendada https://t.co/kJcuGUNqyO",0,0,carlos_a_urre,en,understand some younger peopl decid have children becaus climat crisi were their place would also choos have children entrevista recomendada http kjcugunqyo,156,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
113,2022-05-23 16:49:57+00:00,"#SaveThePlanet - Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’ | Climate crisis | The Guardian https://t.co/AGNn3XFcDv",1,2,FionaMc90085949,en,#savetheplanet peter kalmu speci autopilot make right decis climat crisi guardian http agnn xfcdv,97,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
114,2022-05-23 16:47:11+00:00,"Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’  https://t.co/lNm0FScRxW",0,0,Maddecat,en,peter kalmu speci autopilot make right decis http fscrxw,56,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
115,2022-05-23 16:42:42+00:00,"“People need to understand that all degrowth really is, is a switch in the goal of the economic system. We need to change the goal of the system from the accumulation of capital to the flourishing of all people”

https://t.co/DcqDKJYu2L",2,6,TartanTantrum,en,peopl need understand that degrowth realli switch goal econom system need chang goal system from accumul capit flourish peopl http dcqdkjyu,139,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
116,2022-05-23 16:23:04+00:00,💡🔭Vision quasi désespérée sur l’absence des politiques hyper-urgentes contre les changements climatiques… =juste mais encore peu reliée aux politiques durables tt aussi urgentes sur les 16autres @SDGoals répondant à d’autres formes de désespoir humain👇🏼 https://t.co/qCwIHZQZX6,0,0,NadineGouCer,fr,vision quasi sesp absenc politiqu hyper urgent contr changement climatiqu just mai encor reli politiqu durabl aussi urgent autr pondant autr form sespoir humain http qcwihzqzx,175,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.5574}",0.5574,Positive
117,2022-05-23 16:08:00+00:00,"Peter Kalmus: ‘As a species, we’re on autopilot, not making the right decisions’  https://t.co/WwPRDlAXtQ",0,0,vicclay,en,peter kalmu speci autopilot make right decis http wwprdlaxtq,60,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
