,Tanggal Tweet,Tweet Text,Jumlah Retweet,Jumlah Likes,Username,Language,Clean_text,Clean_text_length,sentiment,sentiment_analyser,compound_score,compound_score_sentiment
62,2022-05-28 19:41:53+00:00,"@SurksiesGG So my mom was sitting on her ipad going through her emails, and she was deleting them after and i'm like... what are you doing.. and both my parents explained that they get rid of them after and making fun of how messy my email box must be... i was confused",0,1,lovehilaryanne,en,sit ipad go through email delet them after like what do both parent explain that they them after make messi email must confus,125,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.3612}",0.3612,Positive
63,2022-05-28 19:23:39+00:00,"@Yet_B_ Hey there! For privacy reasons, we recommend deleting the tweet with your Nike Member email. Pass us a DM with your Nike Member email + a screenshot of your birthday promo not working, and we'll take a closer look at this. https://t.co/dsJjx1OYXB",0,0,NikeService,en,there privaci reason recommend delet tweet with your nike member email pass with your nike member email screenshot your birthday promo work take closer look thi http dsjjx oyxb,176,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.3612}",0.3612,Positive
64,2022-05-28 17:00:53+00:00,@dangofriedtofu Wtf???? Have u tried with ur computer? Or try deleting the acc off the app and re-adding? They didnt even email u about u?,0,1,retiredpriest,en,have tri with comput delet ad they didnt even email about,57,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
65,2022-05-28 16:05:47+00:00,"@bramesh2410 As a matter of fact, deleting any email will help in saving the planet.

But generally people delete deleted folder emails regularly (at least i do)",0,0,akshayji10,en,matter fact delet email will help save planet gener peopl delet delet folder email regularli least,98,"Sentiment(polarity=-0.3, subjectivity=0.4)","{'neg': 0.0, 'neu': 0.65, 'pos': 0.35, 'compound': 0.7184}",0.7184,Positive
66,2022-05-28 14:14:22+00:00,Deleting old emails and came up with one email requesting for data. I'm wondering if I have given that particular data since it was still unread. That was back in 2006 when the net was too slow.,0,0,lonetrail,en,delet email came with email request data wonder have given that particular data sinc still unread that back when slow,117,"Sentiment(polarity=-0.008333333333333345, subjectivity=0.2833333333333333)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
67,2022-05-28 09:44:20+00:00,@Mike_Page Hi Mike. Apologies for the delay in getting back to you. I'm sorry to hear that you're not seeing any emails that need deleting on webmail and that the instructions on the email don't make sense. Please can you send me your account username over on a direct,0,0,Plusnet,en,mike apolog delay get back sorri hear that see email that need delet webmail that instruct email make sens pleas send your account usernam over direct,150,"Sentiment(polarity=0.05, subjectivity=0.2)","{'neg': 0.084, 'neu': 0.916, 'pos': 0.0, 'compound': -0.3182}",-0.3182,Negative
68,2022-05-28 09:23:31+00:00,No greater holiday feeling than putting your out of office on and deleting your work email app from your phone #freedom #holidayfeeling,0,9,Cat_Bartlett_,en,greater holiday feel than put your offic delet your work email from your phone #freedom #holidayfeel,100,"Sentiment(polarity=0.5, subjectivity=0.5)","{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.8555}",0.8555,Positive
69,2022-05-28 09:12:53+00:00,Yeah deleting things out my email but I still have it dummies,0,0,U_luvSlim,en,yeah delet thing email still have dummi,39,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.296}",0.296,Positive
70,2022-05-28 08:57:25+00:00,"@PlayyBox I’m very close to actually deleting the app and creating a new account, depends if I don’t get banned because of the email I sent lmao",0,0,nailgut1013,en,veri close actual delet creat account depend ban becaus email sent lmao,71,"Sentiment(polarity=0.3, subjectivity=0.55)","{'neg': 0.206, 'neu': 0.571, 'pos': 0.223, 'compound': 0.0772}",0.0772,Positive
71,2022-05-28 07:30:04+00:00,"@hLVE Hey, help's here! We'd suggest deleting your message as it contains sensitive info. Could you DM us your account's email address? We'll take a look backstage. https://t.co/ldFdZRiNAt",0,1,SpotifyCares,en,help here suggest delet your messag contain sensit info could your account email address take look backstag http ldfdzrinat,123,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.4019}",0.4019,Positive
72,2022-05-28 06:16:55+00:00,"Loving how, after deleting my account with them. @Spotify has 

1) Broken multiple international, NA, and EU laws, by not actually deleting the account despite an email stating otherwise.

2) Committed theft by continuing to charge me for over a year for a service I've not used.",1,14,KuddlesomKraken,en,love after delet account with them broken multipl intern law actual delet account despit email state otherwis commit theft continu charg over year servic use,157,"Sentiment(polarity=0.033333333333333326, subjectivity=0.3666666666666667)","{'neg': 0.098, 'neu': 0.698, 'pos': 0.203, 'compound': 0.5106}",0.5106,Positive
73,2022-05-28 06:05:11+00:00,"Nothing like getting an email from a colleague at 8pm on a Friday saying “do you have a sec?”, panicking, deleting any potentially problematic tweets, then finding out the next morning their account had been hacked. 🤦🏻‍♀️",0,11,_ClaireConnelly,en,noth like get email from colleagu friday say have panick delet potenti problemat tweet then find next morn their account been hack,130,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.3612}",0.3612,Positive
74,2022-05-28 03:56:24+00:00,"I am going to be deleting the Twitter app from my phone for the sake of my mental health. If you want to stay in touch, I have discord, signal, and email. ♥️",0,0,iamarealwitch,en,go delet twitter from phone sake mental health want stay touch have discord signal email,88,"Sentiment(polarity=-0.1, subjectivity=0.2)","{'neg': 0.159, 'neu': 0.765, 'pos': 0.076, 'compound': -0.34}",-0.34,Negative
75,2022-05-28 00:50:55+00:00,"attorneys in the United States ARE allowed to inform a defendant via means of alternative service, meaning text, email, social media, newsprint, etc, INCLUDING VIA FETLIFE. And deleting my previously established accounts or blocking the defendant from BEING served",0,1,pnkstarryclouds,en,attorney unit state allow inform defend mean altern servic mean text email social media newsprint includ fetlif delet previous establish account block defend from be serv,170,"Sentiment(polarity=-0.18958333333333333, subjectivity=0.40208333333333335)","{'neg': 0.101, 'neu': 0.833, 'pos': 0.066, 'compound': -0.25}",-0.25,Negative
76,2022-05-27 23:55:59+00:00,"One simple but helpful thing I’ve started doing *every* weekend is deleting work-related apps from my phone. No slack. No email. Not until I’m back on the clock.

A lot of us are burnt out right now. If you can, FULLY unplug from work this long weekend. It’ll feel good.",1,1,sixfootjill32,en,simpl help thing start do everi weekend delet work relat app from phone slack email until back clock burnt right fulli unplug from work thi long weekend feel good,162,"Sentiment(polarity=0.23392857142857143, subjectivity=0.38392857142857145)","{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.6808}",0.6808,Positive
77,2022-05-27 22:49:35+00:00,@getkishi We noticed that you shared your email address and Google Drive's link with us in a DM to help with your issue which has your account related information. Since these details are often considered private information we'd recommend deleting your DM.,0,0,GoogleMyBiz,en,notic that share your email address googl drive link with help with your issu which your account relat inform sinc these detail often consid privat inform recommend delet your,175,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.7506}",0.7506,Positive
78,2022-05-27 22:46:54+00:00,"Okay deleting Twitter &amp; email apps for the long weekend &amp; not taking my laptop with me - this week’s been quite intolerable. So gonna go watch the new Downton Abbey movie, Sunday Funday, do Murph on Monday, then be back Tuesday. Buh bye! You know where to find me if you need me. https://t.co/eM3DkPK4Z3",0,22,arunsethuraman,en,okay delet twitter email app long weekend take laptop with thi week been quit intoler gonna watch downton abbey movi sunday funday murph monday then back tuesday know where find need http dkpk,192,"Sentiment(polarity=0.15, subjectivity=0.3)","{'neg': 0.0, 'neu': 0.944, 'pos': 0.056, 'compound': 0.2263}",0.2263,Positive
79,2022-05-27 22:27:08+00:00,"The man page for ""GNU mail"" doesn't even tell you what the commands are in the client itself. It only documents the command-line arguments. When people joke about not being able to exit out of ""vi"", the risk isn't of accidentally deleting or misplacing your email messages.",0,3,jhamby,en,page mail doesn even tell what command client itself onli document command line argument when peopl joke about be abl exit risk accident delet misplac your email messag,168,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.227, 'neu': 0.708, 'pos': 0.065, 'compound': -0.6705}",-0.6705,Negative
80,2022-05-27 22:06:14+00:00,"@AppleSupport I'm disapointed in your #icloud service. I chanceled my 2TB plan over a month ago, seems you are still deleting that data. As you disabled my email account I had to temporarily upgrade to  50GB plan, just to see that 24GB are still left... Your datacenter is a joke.",0,0,cybermiron,en,disapoint your #icloud servic chancel plan over month seem still delet that data disabl email account temporarili upgrad plan just that still left your datacent joke,165,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.919, 'pos': 0.081, 'compound': 0.296}",0.296,Positive
81,2022-05-27 21:46:07+00:00,"Me: *deleting email ads*
An email: Hey Sunshine ☀️ 
Me: 🌞*opens email*

🤷‍♀️😂😂😂",0,0,Mama_Jenni85,en,delet email email sunshin open email,36,"Sentiment(polarity=0.0, subjectivity=0.5)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
82,2022-05-27 21:01:33+00:00,"email: you got a new grade

me, deleting the email without even opening it: no i dont",0,0,nearjoon,en,email grade delet email without even open dont,46,"Sentiment(polarity=0.0, subjectivity=0.5)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
83,2022-05-27 20:05:04+00:00,Sitting here like a old lady deleting these emails. SMH! I have to many email addresses to begin wit smh!,0,0,BooujieAszDiore,en,sit here like ladi delet these email have mani email address begin,66,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}",0.3612,Positive
84,2022-05-27 19:55:28+00:00,"Ahem: I spent the month of May reviewing and deleting over 79,000 emails from my personal account. It was mindless, accumulative labor that has yielded an incredible sense of accomplishment. To all my fellow email hoarders, I highly recommend.",0,0,Iyamwhat_Iam,en,ahem spent month review delet over email from person account mindless accumul labor that yield incred sens accomplish fellow email hoarder highli recommend,155,"Sentiment(polarity=-0.15000000000000002, subjectivity=0.5)","{'neg': 0.103, 'neu': 0.709, 'pos': 0.188, 'compound': 0.34}",0.34,Positive
85,2022-05-27 19:38:51+00:00,"@Asef11 Hi Aiden,

Oh no, we're sorry to hear that you haven't been able to pay through the app! Have you tried deleting the app and reinstalling it, or have you tried making the payment through the website? 

If these don't work, please DM us:
- You email address
- Your address

Thanks",0,0,nextofficial,en,aiden sorri hear that haven been abl through have tri delet reinstal have tri make payment through websit these work pleas email address your address thank,155,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.3612}",0.3612,Positive
86,2022-05-27 19:28:02+00:00,"@blackhatwizardd Here's the details on what she will do:

1. Clean Email

This function will delete all the blank spaces and if there is something in ""second email"" it will move it into the blank space before deleting.

it will then delete the second email column.",0,0,dillon_andrew_,en,here detail what will clean email thi function will delet blank space there someth second email will move into blank space befor delet will then delet second email column,170,"Sentiment(polarity=0.07333333333333333, subjectivity=0.14)","{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.4019}",0.4019,Positive
87,2022-05-27 18:57:33+00:00,"If you're trying to sell me something and your email subject line says ""Quick Question"", I'm deleting it.",0,3,orlandorios,en,tri sell someth your email subject line say quick question delet,64,"Sentiment(polarity=0.08333333333333333, subjectivity=0.41666666666666663)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
88,2022-05-27 18:55:22+00:00,"if youre my supervisor and you send me an email with even an ounce of passive aggression i am deleting it and you are not getting a response, like what do you think this is?",0,4,isablahblahh,en,your supervisor send email with even ounc passiv aggress delet get respons like what think thi,94,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.122, 'neu': 0.745, 'pos': 0.133, 'compound': 0.0516}",0.0516,Positive
89,2022-05-27 17:56:34+00:00,@inhollington Hi! We noticed that you shared your email address publicly to help with your issue. Since email addresses are often considered private information we'd recommend deleting your tweet. -Lina,0,0,GoogleMyBiz,en,notic that share your email address publicli help with your issu sinc email address often consid privat inform recommend delet your tweet lina,142,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.7506}",0.7506,Positive
90,2022-05-27 17:48:46+00:00,"@TiffHeartsTea Hi there, sorry you ran into trouble! Can you try deleting and reinstalling the app? If the issue continues, then could you DM us with the email on your Yelp account, your phone model/operating system/Yelp app version number, and screenshots of the error? Thanks!",0,0,yelpsupport,en,there sorri into troubl delet reinstal issu continu then could with email your yelp account your phone model oper system yelp version number screenshot error thank,163,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.092, 'neu': 0.78, 'pos': 0.129, 'compound': 0.0258}",0.0258,Neutral
91,2022-05-27 17:27:56+00:00,...the only good news i have to share is that our overlords at microsoft read our shitposts and the new outlook is marginally more functional for our full-time deleting and rearranging email workjobs,0,7,anastasiawils,en,onli good news have share that overlord microsoft read shitpost outlook margin more function full time delet rearrang email workjob,131,"Sentiment(polarity=0.5166666666666666, subjectivity=0.55)","{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.6249}",0.6249,Positive
92,2022-05-27 17:27:23+00:00,"@BobRouse15 Hi Robert, sorry you ran into trouble! Can you try deleting and reinstalling the app? If the issue continues, then could you DM us with the email on your Yelp account, your phone model/operating system/Yelp app version number, and screenshots of the error? Thanks!",0,0,yelpsupport,en,robert sorri into troubl delet reinstal issu continu then could with email your yelp account your phone model oper system yelp version number screenshot error thank,164,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.092, 'neu': 0.78, 'pos': 0.129, 'compound': 0.0258}",0.0258,Neutral
93,2022-05-27 16:42:59+00:00,"@RickieVz Hi Rickie. Lets see what we can do to fix these issues. We recommend that you delete Waze and reinstall it while connected to WiFi. Before deleting Waze, make sure to connect an email address to your account and verify it so that you can recover your account if you need to.
-Fitz",0,0,waze,en,ricki let what these issu recommend that delet waze reinstal while connect wifi befor delet waze make sure connect email address your account verifi that recov your account need fitz,182,"Sentiment(polarity=0.5, subjectivity=0.8888888888888888)","{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.5859}",0.5859,Positive
94,2022-05-27 16:07:45+00:00,@W4ND3RFUL // replied to the wrong tweet. deactivating. deleting my email addresses,0,0,cceaselessvoid,en,repli wrong tweet deactiv delet email address,45,"Sentiment(polarity=-0.5, subjectivity=0.9)","{'neg': 0.341, 'neu': 0.659, 'pos': 0.0, 'compound': -0.4767}",-0.4767,Negative
95,2022-05-27 15:22:26+00:00,"@KVSinghcpr Thanks for reaching out. We noticed that you shared your email, business address &amp; phone number publicly to help with your issue. Since email, business address &amp; phone numbers are often considered private information we'd recommend deleting your tweet. -Joe",0,0,GoogleMyBiz,en,thank reach notic that share your email busi address phone number publicli help with your issu sinc email busi address phone number often consid privat inform recommend delet your tweet,185,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.628, 'pos': 0.372, 'compound': 0.8625}",0.8625,Positive
96,2022-05-27 14:47:29+00:00,Our university email has an unli storage so since 2 yrs ago I'm not even deleting my photos &amp; just straight backing it up in Google photos but now they're announcing that they gonna limit the storage to 5gb I'm crying,0,0,fluffybunjk,en,univers email unli storag sinc even delet photo just straight back googl photo they announc that they gonna limit storag cri,124,"Sentiment(polarity=0.1, subjectivity=0.2)","{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.2263}",0.2263,Positive
97,2022-05-27 14:19:03+00:00,"If you're an email marketing nerd (like we are), you're going to want to regularly scrub your list of cold subscribers. Here's the third and final post in our @ConvertKit how-to series on this important process. https://t.co/7xXvJiVPf5 #emailmarketing https://t.co/jL1RbLVOCS",0,0,teamSPI,en,email market nerd like go want regularli scrub your list cold subscrib here third final post seri thi import process http xxvjivpf #emailmarket http rblvoc,155,"Sentiment(polarity=-0.19999999999999998, subjectivity=0.6666666666666666)","{'neg': 0.079, 'neu': 0.786, 'pos': 0.136, 'compound': 0.1531}",0.1531,Positive
98,2022-05-27 13:15:49+00:00,How in the heck I let my personal email get filled with unneeded crap when I believe I am active deleting meaningless emails on the spot?! https://t.co/38hJSFkNHJ,0,0,TheGeeZus,en,heck person email fill with unneed crap when believ activ delet meaningless email spot http hjsfknhj,100,"Sentiment(polarity=-0.65, subjectivity=0.9)","{'neg': 0.282, 'neu': 0.718, 'pos': 0.0, 'compound': -0.6705}",-0.6705,Negative
99,2022-05-27 13:10:22+00:00,"Certainly my favourite discovery from the @VindolandaTrust in recent memory. 

There's also a side of journalism you don't see - hastily deleting 'phallus pics' from the subject of your email when requesting said photos...

https://t.co/22UdMU8waD",1,9,halld39,en,certainli favourit discoveri from recent memori there also side journal hastili delet phallu pic from subject your email when request said photo http udmu,154,"Sentiment(polarity=-0.08333333333333333, subjectivity=0.29166666666666663)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
100,2022-05-27 12:17:38+00:00,"@Azad27682823 It seems that you have already submitted an appeal. For now, we recommend waiting for an update via email. Note: Deleting the content will not remove your strike. Learn more abt it here: https://t.co/Ebhiz0KFvG.",0,1,TeamYouTube,en,seem that have alreadi submit appeal recommend wait updat email note delet content will remov your strike learn more here http ebhiz kfvg,137,"Sentiment(polarity=0.5, subjectivity=0.5)","{'neg': 0.06, 'neu': 0.84, 'pos': 0.1, 'compound': 0.25}",0.25,Positive
101,2022-05-27 12:16:55+00:00,I did not regret deleting my stan account though I reached hundreds of followers and got some hit tweet 😂 and that account will never back again because I change the past with random letter and number and change the email and tadaaa I delete the email too😂,0,0,bnrsn_,en,regret delet stan account though reach hundr follow some tweet that account will never back again becaus chang past with random letter number chang email tadaaa delet email,172,"Sentiment(polarity=-0.25, subjectivity=0.25)","{'neg': 0.093, 'neu': 0.828, 'pos': 0.079, 'compound': -0.34}",-0.34,Negative
102,2022-05-27 09:41:22+00:00,"@ICICIBank @ICICIPruLife In the age where even a small amount befit is notified over email and SMS, something as important as Insurance withdrawal is made really untraceable by @ICICIPruLife by deleting the digital details before amount is settled! @RBI",0,0,NowGoCool,en,where even small amount befit notifi over email someth import insur withdraw made realli untrac delet digit detail befor amount settl,133,"Sentiment(polarity=-0.25, subjectivity=0.4)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
103,2022-05-27 08:20:22+00:00,@sissgugu I want to book but i dont know how to construct an email to you🤣😭🤣 ive been typing and deleting. I dont know if i should be formal or casual or noh maan its the nerves neh!,0,0,Malefar20,en,want book dont know construct email been type delet dont know should formal casual maan nerv,92,"Sentiment(polarity=-0.5000000000000001, subjectivity=0.8666666666666667)","{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.2732}",0.2732,Positive
104,2022-05-27 07:58:39+00:00,"never give into them bullying you out of using your account you OPEN that email baby girl you do NOT relent and delete the ""hateful"" tweet. deleting the tweet is the plea deal of tweeting you are getting 24 to life if you delete it. live the life of a free man to hate another day",0,6,1800666HELL,en,never give into them bulli use your account open that email babi girl relent delet hate tweet delet tweet plea deal tweet get life delet live life free hate anoth,162,"Sentiment(polarity=-0.21272727272727274, subjectivity=0.72)","{'neg': 0.196, 'neu': 0.716, 'pos': 0.088, 'compound': -0.6249}",-0.6249,Negative
105,2022-05-27 07:54:00+00:00,"I need to let my thoughts carry on for infinite characters. So I'm deleting Twitter for one week.
Seeya next Friday.

I'll check email, Discord, Ansible, and WhatsApp. If you don't have me there and you need me, PM here and I'll check back every so often.
❤️",0,11,RevJanglebones,en,need thought carri infinit charact delet twitter week seeya next friday check email discord ansibl whatsapp have there need here check back everi often,151,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.105, 'neu': 0.895, 'pos': 0.0, 'compound': -0.4019}",-0.4019,Negative
106,2022-05-27 05:57:19+00:00,"@pradeepjyani2 Mind sharing the error you get when signing in to your channel? We checked the link and it's not terminated. Also, we recommend deleting your tweet w/ your email. This is for your privacy &amp; safety.",0,1,TeamYouTube,en,mind share error when sign your channel check link termin also recommend delet your tweet your email thi your privaci safeti,124,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.106, 'neu': 0.709, 'pos': 0.185, 'compound': 0.25}",0.25,Positive
107,2022-05-27 03:10:14+00:00,Leave it to the gas-plant-email -deleting Ontario Liberals to try going back to that old well of tricking Andrea into abandoning her own party’s success to stop the conservatives. #onpoli #Guelph @AndreaHorwath @OntarioNDP https://t.co/xOCuSoCWvi,0,0,turningthecurve,en,leav plant email delet ontario liber go back that well trick andrea into abandon parti success stop conserv #onpoli #guelph http xocusocwvi,139,"Sentiment(polarity=0.15, subjectivity=0.0)","{'neg': 0.216, 'neu': 0.584, 'pos': 0.199, 'compound': 0.128}",0.128,Positive
108,2022-05-27 01:26:10+00:00,"Logo senget, email typo and looks like someone amend by deleting the original text and retype using font lain. Bej get the new PR, defakk with the press release like this. https://t.co/GVu936UNpk",1,3,dmitriozz,en,logo senget email typo look like someon amend delet origin text retyp use font lain defakk with press releas like thi http unpk,127,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.6124}",0.6124,Positive
109,2022-05-26 23:33:16+00:00,Did y'all get an email from aol about deleting your account since you haven't signed in for a while??!?,0,0,GYGyal2012,en,email from about delet your account sinc haven sign while,57,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
110,2022-05-26 23:30:59+00:00,This is how I feel planning Kevens birthday and deleting all the evidence in my email so he doesn’t know https://t.co/kwFYJJlswz,0,2,strawberryarri,en,thi feel plan keven birthday delet evid email doesn know http kwfyjjlswz,72,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
111,2022-05-26 22:29:55+00:00,"@BinTherB4 Hello Mark, due to account securty reasosns we recommend deleting your public post. We would like to look further into your concerns. Please send us a DM with your email address. Thank you. https://t.co/2mhojuJFUt",0,0,MBonvoyAssist,en,hello mark account securti reasosn recommend delet your public post would like look further into your concern pleas send with your email address thank http mhojujfut,165,"Sentiment(polarity=0.0, subjectivity=0.2833333333333333)","{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.7579}",0.7579,Positive
112,2022-05-26 22:26:09+00:00,This 'friend' went to my email account- changed the login info so I could not get in to reset my FB password and then removed any ability for me to recover my Email before deleting it completely,0,0,fvneralpyres,en,thi friend went email account chang login info could reset password then remov abil recov email befor delet complet,115,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.4939}",0.4939,Positive
113,2022-05-26 22:22:44+00:00,While deleting my admirers email I just noticed he used the name  Fischer. Fishing. Hiding in plain sight. https://t.co/2iUHj0g5d6,1,5,jen_jstephen,en,while delet admir email just notic use name fischer fish hide plain sight http iuhj,83,"Sentiment(polarity=-0.21428571428571427, subjectivity=0.35714285714285715)","{'neg': 0.108, 'neu': 0.892, 'pos': 0.0, 'compound': -0.1779}",-0.1779,Negative
114,2022-05-26 22:03:09+00:00,"[Urgent]
Does anyone ever used Stripe?

I am afraid this site fucked me up, bc it sent me an email they are deleting my account bc of suspicious income

and I have 2 payments of comm I received, and was counting to be transferred to my account
I am shaking, and idk what to do https://t.co/qljH953yvb",3,3,LLivael,en,urgent doe anyon ever use stripe afraid thi site fuck sent email they delet account suspici incom have payment comm receiv count transfer account shake what http qljh,166,"Sentiment(polarity=-0.5, subjectivity=0.75)","{'neg': 0.163, 'neu': 0.781, 'pos': 0.056, 'compound': -0.5267}",-0.5267,Negative
115,2022-05-26 21:56:41+00:00,"@Plusnet Hi. I keep getting emails from you indicating that our email mailboxes are approaching, or now over, 1GB. But when we log in (to Webmail - terrible interface btw) we can’t see any emails that need deleting. The email instructions make no sense. Please advise.",0,0,Mike_Page,en,keep get email from indic that email mailbox approach over when webmail terribl interfac email that need delet email instruct make sens pleas advis,147,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
116,2022-05-26 20:55:49+00:00,"@Jayne3003 Let's continue the conversation in DM! 👇 
Also, for privacy reasons, we recommend deleting the tweet with your Nike Member email. https://t.co/dsJjx1OYXB",0,0,NikeService,en,continu convers also privaci reason recommend delet tweet with your nike member email http dsjjx oyxb,101,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.3612}",0.3612,Positive
117,2022-05-26 20:51:35+00:00,the pure joy I get from deleting my work email app when I’m about to go on vacation is unparalleled,0,5,thestephaniejoy,en,pure from delet work email when about vacat unparallel,54,"Sentiment(polarity=0.21428571428571427, subjectivity=0.5)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
118,2022-05-26 20:51:32+00:00,"@stephenbyrne Did / Do you ever think 'what if someone wants to contact me &amp; they don't have my number/email' (therefore you might miss work or something)

And that it's handy that way?
Thats one the reasons I'm iffy about deleting it....again 😅🙂",0,1,ajdiggin,en,ever think what someon want contact they have number email therefor might miss work someth that handi that that reason iffi about delet again,141,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.063, 'neu': 0.833, 'pos': 0.103, 'compound': 0.0}",0.0,Neutral
119,2022-05-26 20:36:09+00:00,@vishwatejrpawar Hi! We noticed that you shared your email address publicly to help with your issue. Since email addresses are often considered private information we'd recommend deleting your DM. -Lina,0,0,GoogleMyBiz,en,notic that share your email address publicli help with your issu sinc email address often consid privat inform recommend delet your lina,136,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.7506}",0.7506,Positive
120,2022-05-26 19:22:42+00:00,"If cleaning your email list feels like a scary decision, fear not! Trust that you’re making a good choice for the health of your list. https://t.co/7xXvJiVPf5",0,0,teamSPI,en,clean your email list feel like scari decis fear trust that make good choic health your list http xxvjivpf,106,"Sentiment(polarity=0.5333333333333333, subjectivity=0.6500000000000001)","{'neg': 0.112, 'neu': 0.49, 'pos': 0.399, 'compound': 0.802}",0.802,Positive
121,2022-05-26 18:33:20+00:00,"@Vivek44042792 You can contact our support team here 👉 https://t.co/yKOKLvACfB, also would you mind deleting the message that contains your email address? Social Media isn't as secure as the app or email so it's best to not share personal data here! 🚀",0,0,UpholdInc,en,contact support team here http ykoklvacfb also would mind delet messag that contain your email address social media secur email best share person data here,155,"Sentiment(polarity=0.5166666666666667, subjectivity=0.18333333333333332)","{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.8442}",0.8442,Positive
122,2022-05-26 18:28:12+00:00,"@ReducedThe Additionally, we suggest deleting this tweet that contains your email as this is sensitive information for your Ubisoft account. We will also continue to assist with this lost saved issue that you have encountered.",0,0,UbisoftSupport,en,addit suggest delet thi tweet that contain your email thi sensit inform your ubisoft account will also continu assist with thi lost save issu that have encount,159,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.075, 'neu': 0.82, 'pos': 0.105, 'compound': 0.2263}",0.2263,Positive
