,Tanggal Tweet,Tweet Text,Jumlah Retweet,Jumlah Likes,Username,Language,Clean_text,Clean_text_length,sentiment,sentiment_analyser,compound_score,compound_score_sentiment
228,2022-05-31 11:38:09+00:00,And there's my point culture you just made it they changed from global warming to climate change everything changes talk about the soul of our democracy America's going to hell without a handbasket John you're part of pushing it you should be proud just like your former coworker.,0,1,Katheri73214366,en,there point cultur just made they chang from global warm climat chang everyth chang talk about soul democraci america go hell without handbasket john part push should proud just like your former cowork,201,"Sentiment(polarity=0.35, subjectivity=0.4)","{'neg': 0.112, 'neu': 0.706, 'pos': 0.182, 'compound': 0.2263}",0.2263,Positive
229,2022-05-31 11:37:51+00:00,"@Pavan_07goyal No matter how global warming  rises, Creative people won't stop.",0,0,arshthelearner,en,matter global warm rise creativ peopl stop,42,"Sentiment(polarity=0.3, subjectivity=0.3)","{'neg': 0.239, 'neu': 0.435, 'pos': 0.326, 'compound': -0.0516}",-0.0516,Negative
230,2022-05-31 11:37:36+00:00,"Great that we have a lot of research on energy storage solutions, but it seems to me that hydrogen has too many flaws. highly flammable, inefficient production, difficult to compress and now contributing to climate change if it leaks. https://t.co/Uwcmw65GW5
@elonmusk",0,0,JamesonKristian,en,great that have research energi storag solut seem that hydrogen mani flaw highli flammabl ineffici product difficult compress contribut climat chang leak http uwcmw,164,"Sentiment(polarity=0.15000000000000002, subjectivity=0.875)","{'neg': 0.163, 'neu': 0.7, 'pos': 0.137, 'compound': 0.0516}",0.0516,Positive
231,2022-05-31 11:35:59+00:00,"@noloo_nolz I kid you not, global warming is real...",0,0,Moe_Ketsi,en,global warm real,16,"Sentiment(polarity=0.26666666666666666, subjectivity=0.3)","{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.2263}",0.2263,Positive
232,2022-05-31 11:35:26+00:00,"@miyas_scribbles He’s everyone’s favorite punching bag, the day he gets blamed for global warming isn’t far",0,0,mann_ke_fasane,en,everyon favorit punch get blame global warm,43,"Sentiment(polarity=0.3, subjectivity=0.3)","{'neg': 0.258, 'neu': 0.538, 'pos': 0.204, 'compound': -0.128}",-0.128,Negative
233,2022-05-31 11:35:23+00:00,@YardleyShooting Trying to find global warming. I'm freezing today.,0,8,cunningstunt59,en,tri find global warm freez today,32,"Sentiment(polarity=0.3, subjectivity=0.3)","{'neg': 0.0, 'neu': 0.725, 'pos': 0.275, 'compound': 0.2263}",0.2263,Positive
234,2022-05-31 11:34:33+00:00,@LumpyLouish Global warming melted the ice caps and it slid all the way down,0,0,ChudRedux,en,global warm melt cap slid down,30,"Sentiment(polarity=0.14814814814814814, subjectivity=0.2962962962962963)","{'neg': 0.0, 'neu': 0.725, 'pos': 0.275, 'compound': 0.2263}",0.2263,Positive
235,2022-05-31 11:34:04+00:00,"@UtterCapitalist @snarkyRedhd @squeakingmeow @cathworkingmom @Goodtrouble79 @Janemarch888 @AndreeSax @MlRoberts76 @BidenSuxXi @FreeAtLast2021 @melJsaysso @NonliberalE @ishprobirthsays @Vixen95Trish @PLPercussionist @CandaceSotela @FiercelyMeRN @proabortcomrade @TJ_onfire @Sazerac123 @EmmaJClemmons @strictlyRhythm_ @aaplog Having kids is the definition of selfish...I want my name, face, and genes to live on and also I need others to take care of me when I'm old...kids. It's been shown as well that kids increase global warming, so no kids is unselfish to the environment too.",0,1,RedLemons3,en,have kid definit selfish want name face gene live also need other take care when kid been shown well that kid increas global warm kid unselfish environ,151,"Sentiment(polarity=0.022272727272727267, subjectivity=0.495)","{'neg': 0.092, 'neu': 0.655, 'pos': 0.253, 'compound': 0.5267}",0.5267,Positive
236,2022-05-31 11:34:02+00:00,"They’ll say this is b/c global warming, I mean climate change, as well.

Hurricane Activity Close To Lowest On Record In Last Year https://t.co/nRYeKttNVa",0,1,FinanceTX,en,they thi global warm mean climat chang well hurrican activ close lowest record last year http nryekttnva,104,"Sentiment(polarity=0.071875, subjectivity=0.3385416666666667)","{'neg': 0.126, 'neu': 0.68, 'pos': 0.194, 'compound': 0.1027}",0.1027,Positive
237,2022-05-31 11:33:51+00:00,@NotSwagman @LisaLit29287546 @Barnaby_Joyce Ian McNamara Macca the quacker  notorious global warming denier birdbrain who’s has been hard at work for Saudi @aramco @WoodsideEnergy Santos @Chevron &amp; @exxonmobil - they’re the people who make you very rich if you spout #climate denialist nonsense for them @Greens #auspol https://t.co/ljmdwdATSO,1,2,wired_we,en,mcnamara macca quacker notori global warm denier birdbrain been hard work saudi santo they peopl make veri rich spout #climat denialist nonsens them #auspol http ljmdwdatso,172,"Sentiment(polarity=0.17083333333333334, subjectivity=0.47291666666666665)","{'neg': 0.124, 'neu': 0.701, 'pos': 0.175, 'compound': 0.3818}",0.3818,Positive
238,2022-05-31 11:33:16+00:00,@QandA @abcnews Where was this? All I heard was global warming and ICAC.,0,0,RaddScorpion,en,where thi heard global warm icac,32,"Sentiment(polarity=0.3, subjectivity=0.3)","{'neg': 0.0, 'neu': 0.725, 'pos': 0.275, 'compound': 0.2263}",0.2263,Positive
239,2022-05-31 11:33:06+00:00,"#environment Links to CLIMATE CHANGE AND NATURE #climate #change #global #warming #CO2 #earth #landscape_beauty
https://t.co/QCcFzGAdD2
https://t.co/UeioulcMtT",0,0,SptsGuy1,en,#environ link climat chang natur #climat #chang #global #warm #earth #landscap beauti http qccfzgadd http ueioulcmtt,116,"Sentiment(polarity=0.3, subjectivity=0.3)","{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.2263}",0.2263,Positive
240,2022-05-31 11:32:36+00:00,"@DBinSydney @BjornLomborg The optimal cost-benefit relation in terms of policy against warming and warming damages in $ terms would be aiming for 3.5° warming. 

However, with regard to an expected global economic growth, kind of nothing really matters. That's it, superficially.",0,0,kilianflowein,en,optim cost benefit relat term polici against warm warm damag term would aim warm howev with regard expect global econom growth kind noth realli matter that superfici,165,"Sentiment(polarity=0.48, subjectivity=0.5399999999999999)","{'neg': 0.0, 'neu': 0.559, 'pos': 0.441, 'compound': 0.9153}",0.9153,Positive
241,2022-05-31 11:32:25+00:00,Frasier just had a global warming joke. Frasier. The sitcom written in the nineties. The nineties. Thirty years ago. They had a global warming joke thirty years ago. No wonder Greta Thunberg says nothing's been done.,0,0,twinni_two,en,frasier just global warm joke frasier sitcom written nineti nineti thirti year they global warm joke thirti year wonder greta thunberg say noth been done,153,"Sentiment(polarity=0.3, subjectivity=0.3)","{'neg': 0.0, 'neu': 0.719, 'pos': 0.281, 'compound': 0.7351}",0.7351,Positive
242,2022-05-31 11:32:22+00:00,"Today's Tuesday is going 2BA hell of a hot day I'm going 2B Moody cuz I hate it when it gets this fucking hot but U know what can we do U know we're living in times of global warming N da government ain't doin💩about it anyway guys enjoy your day stay cool I luv Bernie he's real, https://t.co/C7CcmaGhDL",0,0,RalphBerriosMo1,en,today tuesday go hell go moodi hate when get thi fuck know what know live time global warm govern doin about anyway guy enjoy your stay cool berni real http ccmaghdl,165,"Sentiment(polarity=0.06079545454545451, subjectivity=0.50625)","{'neg': 0.267, 'neu': 0.566, 'pos': 0.167, 'compound': -0.7506}",-0.7506,Negative
243,2022-05-31 11:31:40+00:00,"@Sandernista412 There are other issues like reproductive choice, global warming, all corporations paying taxes etc. Don't have tunnel vision. Vote BLUE in Novemeber.",0,8,BarnowskyLarry,en,there other issu like reproduct choic global warm corpor pay tax have tunnel vision vote blue novemeb,101,"Sentiment(polarity=0.11875, subjectivity=0.26875)","{'neg': 0.067, 'neu': 0.625, 'pos': 0.308, 'compound': 0.6124}",0.6124,Positive
244,2022-05-31 11:31:20+00:00,"global warming my ass, this mf cold as hell https://t.co/CkzdjAP76w",0,0,joey_olyvr7,en,global warm thi cold hell http ckzdjap,38,"Sentiment(polarity=0.0, subjectivity=0.5333333333333333)","{'neg': 0.4, 'neu': 0.435, 'pos': 0.165, 'compound': -0.5719}",-0.5719,Negative
245,2022-05-31 11:30:44+00:00,Dr. on TV news program laughing while reading new report that global warming will cause a sleep loss of 58 annual hours. He finally broke down and reported “ManBearPig is a man mad media nightmare”!,0,0,souperfan2012,en,news program laugh while read report that global warm will caus sleep loss annual hour final broke down report manbearpig media nightmar,136,"Sentiment(polarity=0.14888888888888888, subjectivity=0.3977777777777778)","{'neg': 0.178, 'neu': 0.629, 'pos': 0.192, 'compound': 0.1027}",0.1027,Positive
246,2022-05-31 11:30:32+00:00,Could do with a bit of global warming today!,0,2,WharfyKurt,en,could with global warm today,28,"Sentiment(polarity=0.3, subjectivity=0.3)","{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.2263}",0.2263,Positive
247,2022-05-31 11:30:25+00:00,"@SABreakingNews Global warming pales in comparison with the devastation of 28 wasted years of ANC government, useless cadre deployment, corruption, ineptitude. We haven’t seen such devastation since the Mesozoic era when the dinosaurs 🦕 disappeared",0,0,jccobra666,en,global warm pale comparison with devast wast year govern useless cadr deploy corrupt ineptitud haven seen such devast sinc mesozo when dinosaur disappear,153,"Sentiment(polarity=-0.10166666666666667, subjectivity=0.41333333333333333)","{'neg': 0.177, 'neu': 0.752, 'pos': 0.071, 'compound': -0.4215}",-0.4215,Negative
248,2022-05-31 11:30:00+00:00,"...hoping that today, maybe, just maybe, will be the last time that I ever have to hear some snot-nosed Commie try to lecture the rest of us about ""global warming or global cooling"" depending on the current poll-tested phraseology...",7,27,realGregKarnes,en,hope that today mayb just mayb will last time that ever have hear some snot nose commi lectur rest about global warm global cool depend current poll test phraseolog,164,"Sentiment(polarity=0.15833333333333333, subjectivity=0.28611111111111115)","{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.7269}",0.7269,Positive
249,2022-05-31 11:29:38+00:00,"Top banking executive suspended 'for telling the truth' about global warming: Bolt

#GlobalWarming
#ClimateCrisis
#climatechange
https://t.co/Xrlt61mE9Z",1,0,lgslf,en,bank execut suspend tell truth about global warm bolt #globalwarm #climatecrisi #climatechang http xrlt,103,"Sentiment(polarity=0.3, subjectivity=0.3)","{'neg': 0.131, 'neu': 0.629, 'pos': 0.24, 'compound': 0.2263}",0.2263,Positive
250,2022-05-31 11:28:29+00:00,"Hear me out. Global warming is a real threat to our communities, to everybody, to everything. now shoo.",0,0,ECOTerminator,en,hear global warm real threat commun everybodi everyth shoo,58,"Sentiment(polarity=0.26666666666666666, subjectivity=0.3)","{'neg': 0.276, 'neu': 0.569, 'pos': 0.154, 'compound': -0.3612}",-0.3612,Negative
251,2022-05-31 11:28:03+00:00,@darkfarces Ah but it's cold because of global warming and there's chaos at the airports for the same reason and food prices are rocketing etc etc,0,1,likeuson,en,cold becaus global warm there chao airport same reason food price rocket,72,"Sentiment(polarity=0.0, subjectivity=0.43125)","{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.2263}",0.2263,Positive
252,2022-05-31 11:28:00+00:00,"🚨 ""Scientists have warned that if no significant reduction in global warming is achieved by 2050, the #Arctic tundra's unique vegetation will vanish.""

🌲 New research from @AWI_Media shows how #CliamteChange could impact the tundra's unique vegetation 👇
https://t.co/NfnUDFNyNS",1,1,WWF_Arctic,en,scientist have warn that signific reduct global warm achiev #arctic tundra uniqu veget will vanish research from show #cliamtechang could impact tundra uniqu veget http nfnudfnyn,178,"Sentiment(polarity=0.3, subjectivity=0.3)","{'neg': 0.051, 'neu': 0.879, 'pos': 0.07, 'compound': 0.128}",0.128,Positive
253,2022-05-31 11:27:11+00:00,"@AltYelloNatPark @GeraldKutney No one can ignore global warming bearing down on the planet. Will get too hot overloading out of date power grids. No snowpack no runoff, no rivers are replenished, so no water. Storms will intensify. Literally a real hell on earth. Young people understand the danger, want relief",0,0,madlaine63,en,ignor global warm bear down planet will overload date power grid snowpack runoff river replenish water storm will intensifi liter real hell earth young peopl understand danger want relief,187,"Sentiment(polarity=0.14888888888888888, subjectivity=0.3177777777777778)","{'neg': 0.264, 'neu': 0.578, 'pos': 0.158, 'compound': -0.7351}",-0.7351,Negative
254,2022-05-31 11:26:37+00:00,"@BrknMan @rextalman @MartinBrampton @JsharkJill @Tark4Real @Stephen90045069 @Royalacresrod @weberj502 @IanHugh07940666 @KeillerDon @DawnTJ90 @LeopoldDilge @LarsNewbould @markp1950 @HumbugSonof @WayneAllanH @johnson_wrjohn1 @ianbrow97534170 @mike_maric @docca75 @LesJohnsonHrvat @drfeedbacker @OffGridTech_net @freddie07068768 @JosieLe62818667 @MikeDel21893959 @nick_advice @deirdreritchi10 @cjtjgeol @Barrtecforever @chimera414 @IanDJbrown2 @IngersolRobert @Tcaddy5 @footofwrath @dick_zinno @IcnirpMick @insane_voice @BobANDE42235496 @plindseyusa @textranquilo @DickMackintosh @WinWithScience @douglasritz @cydney0071 @MarionMartin199 @riskparty63 @EDavidAn @Paul204731131 @DrDMurray1 https://t.co/4KD2jVX0Yv

Oh look my Google found this when I searched. Hundreds of other hits showing claims that the Maldives would disappear by 2018

You people couldn’t lie straight in bed",0,1,braggpuss,en,http look googl found thi when search hundr other hit show claim that maldiv would disappear peopl couldn straight,114,"Sentiment(polarity=0.037500000000000006, subjectivity=0.3875)","{'neg': 0.091, 'neu': 0.817, 'pos': 0.091, 'compound': 0.0}",0.0,Neutral
255,2022-05-31 11:26:19+00:00,"BE THE LIGHT 
When life feels especially grim, or when I feel particularly powerless in the face of the world’s troubles, I think of this man and ask myself, What can I do, right now, to be the light? Of course, I can’t personally end all wars, or solve global warming,",0,0,scvaid23,en,light when life feel especi grim when feel particularli powerless face world troubl think thi myself what right light cours person war solv global warm,151,"Sentiment(polarity=0.026530612244897944, subjectivity=0.633673469387755)","{'neg': 0.32, 'neu': 0.623, 'pos': 0.056, 'compound': -0.872}",-0.872,Negative
256,2022-05-31 11:25:14+00:00,"He can do it again – we need global warming! I’ve said if Hillary Clinton were a man, I mean, I’d fire Rosie O’Donnell. I",0,0,trumpquotesbot,en,again need global warm said hillari clinton were mean fire rosi donnel,70,"Sentiment(polarity=0.09583333333333333, subjectivity=0.4291666666666667)","{'neg': 0.168, 'neu': 0.699, 'pos': 0.133, 'compound': -0.128}",-0.128,Negative
257,2022-05-31 11:25:02+00:00,"OPINION | Global warming is here, it is no longer a thing of the future https://t.co/fDKZKsHWg5",0,2,ClimateAdapt,en,opinion global warm here longer thing futur http fdkzkshwg,58,"Sentiment(polarity=0.3, subjectivity=0.3)","{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.2263}",0.2263,Positive
258,2022-05-31 11:23:00+00:00,@suzanne_GL Ga eerst uitzoeken wie Maurice Strong was en wie hem financierde? En dan direct jouw excuses aanbieden aan heel Nederland. Oh ja welke org heeft hij mede opgezet met terms of reference Man-made global warming?,0,0,coverklift,nl,eerst uitzoeken mauric strong financierd direct jouw excus aanbieden heel nederland welk heeft mede opgezet term refer made global warm,135,"Sentiment(polarity=0.2833333333333333, subjectivity=0.43333333333333335)","{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.6369}",0.6369,Positive
259,2022-05-31 11:22:58+00:00,"@PamBoling As you've learned from the film there's no need to worry about protein intake as long as the food intake is adequate. Also, there are vegan protein powders available, if he really thinks he needs that.

Animal agriculture is one of the main contributers to global warming.",0,0,EveAebi,en,learn from film there need worri about protein intak long food intak adequ also there vegan protein powder avail realli think need that anim agricultur main contribut global warm,178,"Sentiment(polarity=0.17916666666666667, subjectivity=0.33333333333333337)","{'neg': 0.0, 'neu': 0.936, 'pos': 0.064, 'compound': 0.2263}",0.2263,Positive
260,2022-05-31 11:21:25+00:00,@185Niwar Capitalism very good 👍🏼 I’ll personally make sure global warming goes warmer,0,1,blooddfairy,en,capit veri good person make sure global warm goe warmer,55,"Sentiment(polarity=0.44999999999999996, subjectivity=0.5222222222222223)","{'neg': 0.0, 'neu': 0.392, 'pos': 0.608, 'compound': 0.8074}",0.8074,Positive
261,2022-05-31 11:19:26+00:00,"@IndianExpress @DrLahariya explains that zoonotic diseases are now a major #GlobalHealth concern because of:

1) travel
2) global warming
3) urbanization
4) deforestation
5) wildlife trade
6) animal agriculture
7) antibiotic overuse

Did you know that eating #PlantBased can tackle 5 of these?",0,0,Sentient_Media,en,explain that zoonot diseas major #globalhealth concern becaus travel global warm urban deforest wildlif trade anim agricultur antibiot overus know that eat #plantbas tackl these,177,"Sentiment(polarity=0.165625, subjectivity=0.275)","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.2263}",0.2263,Positive
262,2022-05-31 11:19:11+00:00,Hydrogen Fuel Investments Could Risk Making Global Warming Worse - Bloomberg https://t.co/H2srtSQaPO,1,0,Sallan_Found,en,hydrogen fuel invest could risk make global warm wors bloomberg http srtsqapo,77,"Sentiment(polarity=0.3, subjectivity=0.3)","{'neg': 0.15, 'neu': 0.714, 'pos': 0.136, 'compound': -0.0516}",-0.0516,Negative
263,2022-05-31 11:19:00+00:00,@jane2465 Where’s Global Warming when we need it?,1,10,mortydoodle,en,where global warm when need,27,"Sentiment(polarity=0.3, subjectivity=0.3)","{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.2263}",0.2263,Positive
264,2022-05-31 11:18:45+00:00,"3 of 3
But then the whole Climate Change/Global Warming religion is the biggest SCAM of all time and again has nothing to do with saving the planet and everything to do with controlling YOU, yes YOU ARE THE TARGET, you will be happy and the elites will be very rich and powerful!",0,0,dalewood,en,then whole climat chang global warm religion biggest scam time again noth with save planet everyth with control target will happi elit will veri rich power,155,"Sentiment(polarity=0.29375, subjectivity=0.4375)","{'neg': 0.108, 'neu': 0.64, 'pos': 0.253, 'compound': 0.6124}",0.6124,Positive
265,2022-05-31 11:17:58+00:00,"Ay yo ma Only by planting trees, we will be able to overcome global warming. Die soon",0,0,ECOTerminator,en,onli plant tree will abl overcom global warm soon,49,"Sentiment(polarity=0.3, subjectivity=0.3)","{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.2263}",0.2263,Positive
266,2022-05-31 11:17:57+00:00,@An_Collective https://t.co/F2FdH20MAE,2,3,AparryW,und,http,4,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
267,2022-05-31 11:17:02+00:00,"Zoonotic diseases are now a major health problem because of 1) travel, 2) global warming, 3) urbanization, 4) deforestation, 5) wildlife trade, 6) animal agriculture, and 7) antibiotic overuse, @DrLahariya reports via @IndianExpress.

Eating more #PlantBased tackles 5 of these. https://t.co/lCNTwWxuxZ",3,8,Sentient_Media,en,zoonot diseas major health problem becaus travel global warm urban deforest wildlif trade anim agricultur antibiot overus report eat more #plantbas tackl these http lcntwwxuxz,175,"Sentiment(polarity=0.2325, subjectivity=0.32)","{'neg': 0.107, 'neu': 0.825, 'pos': 0.068, 'compound': -0.2682}",-0.2682,Negative
268,2022-05-31 11:16:17+00:00,@GlobalYawning @noticedthis1 @PrisonPlanet Luke global warming?,0,0,nuffthefairy,en,luke global warm,16,"Sentiment(polarity=0.3, subjectivity=0.3)","{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.2263}",0.2263,Positive
269,2022-05-31 11:15:54+00:00,"""Protect The Environment"" is The World No Tobacco Day theme. The harmful impact of tobacco has added a lot of pressure to the already scarce resources and fragile ecosystem on our planet and increased global warming!
TAKE ACTION! SAVE A LIFE!!
#NoTobaccoDay #NoTobacco https://t.co/dot6CLyvGY",0,0,JaggeryOnline,en,protect environ world tobacco theme harm impact tobacco ad pressur alreadi scarc resourc fragil ecosystem planet increas global warm take action save life #notobaccoday #notobacco http clyvgi,191,"Sentiment(polarity=0.2333333333333333, subjectivity=0.2333333333333333)","{'neg': 0.102, 'neu': 0.673, 'pos': 0.225, 'compound': 0.4939}",0.4939,Positive
270,2022-05-31 11:14:29+00:00,Thank god for climate change and global warming. It’s 11’C at just past midday on 31st May. Much cooler and we would need to put the central heating on! Unfortunately that option will soon be unaffordable.,0,2,rickwibbs,en,thank climat chang global warm just past midday much cooler would need central heat unfortun that option will soon unafford,123,"Sentiment(polarity=0.11000000000000001, subjectivity=0.26)","{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.5267}",0.5267,Positive
271,2022-05-31 11:14:05+00:00,He is telling a random person on the street about the dangers of global warming only sometimes,0,0,harrys_hiatus,en,tell random person street about danger global warm onli sometim,63,"Sentiment(polarity=0.033333333333333326, subjectivity=0.3666666666666667)","{'neg': 0.256, 'neu': 0.602, 'pos': 0.143, 'compound': -0.3612}",-0.3612,Negative
272,2022-05-31 11:13:09+00:00,"First it was fans turning up late. Then fans with fake or no tickets. Now they’re blaming Jurgen Klopp for the trouble outside the stadium during the UCL final. What will it be next? Monkey pox, global warming, Jesus.",0,0,ChewBarker78,en,first fan turn late then fan with fake ticket they blame jurgen klopp troubl outsid stadium dure final what will next monkey global warm jesu,141,"Sentiment(polarity=-1.3877787807814457e-17, subjectivity=0.4416666666666667)","{'neg': 0.172, 'neu': 0.625, 'pos': 0.203, 'compound': 0.0}",0.0,Neutral
273,2022-05-31 11:12:45+00:00,@rpleyva52 @Bakeoid @noveltyforge @Annette_Taddeo 2/Muslims don’t scare me. I don’t complain incessantly about science with their vaccines or deny global warming. Republicans whine about EVERYTHING yet claim they want us to tell it like it is. You guys are the epitome of “I want to talk to the manager”.,0,0,notkaren007,en,muslim scare complain incessantli about scienc with their vaccin deni global warm republican whine about everyth claim they want tell like guy epitom want talk manag,165,"Sentiment(polarity=0.3, subjectivity=0.3)","{'neg': 0.24, 'neu': 0.556, 'pos': 0.205, 'compound': -0.4939}",-0.4939,Negative
274,2022-05-31 11:12:34+00:00,"""Protect The Environment"" is The World No Tobacco Day theme. The harmful impact of tobacco has added a lot of pressure to the already scarce resources and fragile ecosystem on our planet and increased global warming!
TAKE ACTION! SAVE A LIFE!!
#NoTobaccoDay #NoTobacco https://t.co/jc8J6UhN03",0,0,logimetrix,en,protect environ world tobacco theme harm impact tobacco ad pressur alreadi scarc resourc fragil ecosystem planet increas global warm take action save life #notobaccoday #notobacco http,184,"Sentiment(polarity=0.2333333333333333, subjectivity=0.2333333333333333)","{'neg': 0.105, 'neu': 0.663, 'pos': 0.232, 'compound': 0.4939}",0.4939,Positive
275,2022-05-31 11:11:43+00:00,"Climate scientists said global warming had increased the chance of severe heat waves, like one that struck India and Pakistan this spring.",0,0,Wasimhayat4,en,climat scientist said global warm increas chanc sever heat wave like that struck india pakistan thi spring,106,"Sentiment(polarity=0.3, subjectivity=0.3)","{'neg': 0.098, 'neu': 0.686, 'pos': 0.216, 'compound': 0.34}",0.34,Positive
276,2022-05-31 11:10:10+00:00,"@jane2465 It’s global warming, err I mean climate change.",0,1,drgeneclerkin,en,global warm mean climat chang,29,"Sentiment(polarity=0.09583333333333333, subjectivity=0.4291666666666667)","{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.2263}",0.2263,Positive
277,2022-05-31 11:09:49+00:00,"@danmiller999 @Greenpeace this year we had extremely cold summer in Australia. We had average winter in Europe, very cold winter in North America. Is it reason to change name ""Global warming"" to ""Climate change""?",0,0,BienMart1,en,thi year extrem cold summer australia averag winter europ veri cold winter north america reason chang name global warm climat chang,131,"Sentiment(polarity=-0.15, subjectivity=0.65)","{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.2263}",0.2263,Positive
278,2022-05-31 11:09:18+00:00,"@JoshuaEatonCA @Rythmol81 Ok, when you were three . . . so like ten years ago . . . “Global warming” was dropped because it only partially described the erratic behaviour in the atmosphere. Btw, if terminology is all it takes to “trigger” you . . . well . . . the train has left and you’re not on it.",0,0,Yesmabalzitch,en,when were three like year global warm drop becaus onli partial describ errat behaviour atmospher terminolog take trigger well train left,136,"Sentiment(polarity=0.125, subjectivity=0.22499999999999998)","{'neg': 0.082, 'neu': 0.664, 'pos': 0.254, 'compound': 0.5267}",0.5267,Positive
279,2022-05-31 11:08:37+00:00,"@PostAshley42 Bring on the Global Warming, we'll grow oranges in Alaska 😆 Seriously though, Climate Change does happen. If I'm not mistaken, during the Carboneforous Period, temperatures were much warmer and humidity higher than it is now. The Earth goes through cycles, it's nature.",0,2,Stoner_LS420,en,bring global warm grow orang alaska serious though climat chang doe happen mistaken dure carbonefor period temperatur were much warmer humid higher than earth goe through cycl natur,181,"Sentiment(polarity=0.14333333333333334, subjectivity=0.3933333333333333)","{'neg': 0.119, 'neu': 0.752, 'pos': 0.129, 'compound': 0.0772}",0.0772,Positive
280,2022-05-31 11:08:24+00:00,@Nattalie_fem Is it global warming? Higher temperatures or something? Or a backlash to women's rights?,0,0,RachelB97062555,en,global warm higher temperatur someth backlash women right,57,"Sentiment(polarity=0.2839285714285714, subjectivity=0.4089285714285714)","{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.2263}",0.2263,Positive
281,2022-05-31 11:08:14+00:00,"You look ugly today. Global warming is a real threat to our communities, to everybody, to everything. stoopid",0,0,ECOTerminator,en,look ugli today global warm real threat commun everybodi everyth stoopid,72,"Sentiment(polarity=0.26666666666666666, subjectivity=0.3)","{'neg': 0.238, 'neu': 0.629, 'pos': 0.133, 'compound': -0.3612}",-0.3612,Negative
282,2022-05-31 11:07:35+00:00,@milamiarose @pwafork Do I take it there will be no Global Warming coming to our aid. Pity as the news on heating costs does not sound very cheerful.,0,0,Rt2beheardagain,en,take there will global warm come piti news heat cost doe sound veri cheer,73,"Sentiment(polarity=0.3333333333333333, subjectivity=0.3333333333333333)","{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.6369}",0.6369,Positive
283,2022-05-31 11:06:06+00:00,"🤣 It causes heart attacks, global warming and dead naming transsexuals. It also is causing inflation, High gas prices, baby formula shortages, all that shit ..
Entirely new highly reactive chemical found in Earth's atmosphere https://t.co/DgIbOR23VW via @MailOnline",0,0,MatthewG0ne,en,caus heart attack global warm dead name transsexu also caus inflat high price babi formula shortag that shit entir highli reactiv chemic found earth atmospher http dgibor,170,"Sentiment(polarity=0.07199999999999998, subjectivity=0.46799999999999997)","{'neg': 0.281, 'neu': 0.563, 'pos': 0.156, 'compound': -0.7096}",-0.7096,Negative
284,2022-05-31 11:06:00+00:00,@robmpow83 @cjtjgeol @JsharkJill @Tark4Real @BrknMan @Stephen90045069 @Royalacresrod @weberj502 @IanHugh07940666 @KeillerDon @DawnTJ90 @LeopoldDilge @LarsNewbould @markp1950 @HumbugSonof @WayneAllanH @johnson_wrjohn1 @ianbrow97534170 @mike_maric @docca75 @LesJohnsonHrvat @drfeedbacker @OffGridTech_net @freddie07068768 @JosieLe62818667 @MikeDel21893959 @nick_advice @deirdreritchi10 @Barrtecforever @chimera414 @IanDJbrown2 @IngersolRobert @Tcaddy5 @footofwrath @dick_zinno @IcnirpMick @insane_voice @BobANDE42235496 @plindseyusa @textranquilo @DickMackintosh @WinWithScience @douglasritz @cydney0071 @MarionMartin199 @riskparty63 @EDavidAn @Paul204731131 @DrDMurray1 @swcrisis Why? The faint sun paradox confirms the GHE. MWP and LIA weren't global. El Nino is temporary. Orbital variation is too slow to account for current warming.,0,1,MartinBrampton,en,faint paradox confirm weren global nino temporari orbit variat slow account current warm,88,"Sentiment(polarity=-0.040000000000000015, subjectivity=0.48)","{'neg': 0.098, 'neu': 0.769, 'pos': 0.133, 'compound': 0.128}",0.128,Positive
285,2022-05-31 11:05:41+00:00,What global warming looks like — from 1880 to 2021 https://t.co/BSvEd4sSoM via @YouTube,2,1,SaltleyGates,en,what global warm look like from http bsved ssom,47,"Sentiment(polarity=0.3, subjectivity=0.3)","{'neg': 0.0, 'neu': 0.614, 'pos': 0.386, 'compound': 0.5267}",0.5267,Positive
